Customer_ID,Target_Audience_ID,First_Name,Last_Name,Email,Gender,City,Country,Platform_Name,Age,Buy,Purchase_Num
CUST0863,SEG183,Fatma,Ali,fatma.ali@gmail.com,Male,Casablanca,Morocco,Instagram,51,1,2
CUST0864,SEG127,Khalid,Ali,khalid.ali@gmail.com,Female,Rabat,Morocco,Facebook,36,1,4
CUST0865,SEG052,Jason,Patterson,jason.patterson@gmail.com,Female,Frankfurt,Germany,Facebook,57,1,2
CUST0866,SEG088,Raymond,Wright,raymond.wright@gmail.com,Male,Berlin,Germany,Facebook,33,1,3
CUST0867,SEG156,Khalid,Nour,khalid.nour@gmail.com,Female,Jeddah,Saudi Arabia,YouTube,40,0,0
CUST0868,SEG086,Richard,Kennedy,richard.kennedy@gmail.com,Male,Marseille,France,Instagram,38,1,4
CUST0869,SEG104,Todd,King,todd.king@gmail.com,Female,Birmingham,UK,Google,43,0,0
CUST0870,SEG162,Scott,Garner,scott.garner@gmail.com,Female,Munich,Germany,YouTube,26,1,3
CUST0871,SEG009,Omar,Ahmed,omar.ahmed@gmail.com,Male,Jeddah,Saudi Arabia,Google,40,1,3
CUST0872,SEG039,Mariam,Youssef,mariam.youssef@gmail.com,Female,Cairo,Egypt,Facebook,42,1,3
CUST0873,SEG140,Jeremiah,Reyes,jeremiah.reyes@gmail.com,Female,London,UK,Instagram,60,1,1
CUST0874,SEG056,Mariam,Omar,mariam.omar@gmail.com,Female,Irbid,Jordan,YouTube,55,0,0
CUST0875,SEG072,Tommy,Warren,tommy.warren@gmail.com,Male,Chicago,USA,YouTube,33,1,1
CUST0876,SEG089,Sara,Rodriguez,sara.rodriguez@gmail.com,Female,Manchester,UK,Instagram,40,0,0
CUST0877,SEG093,Amanda,Cole,amanda.cole@gmail.com,Male,Manchester,UK,Instagram,27,1,4
CUST0878,SEG091,Morgan,Carter,morgan.carter@gmail.com,Male,Munich,Germany,Instagram,38,0,0
CUST0879,SEG056,Nour,Fatma,nour.fatma@gmail.com,Male,Alexandria,Egypt,YouTube,24,0,0
CUST0880,SEG159,Khalid,Mariam,khalid.mariam@gmail.com,Male,Abu Dhabi,UAE,Google,20,0,0
CUST0881,SEG001,Ahmed,Ahmed,ahmed.ahmed@gmail.com,Male,Casablanca,Morocco,YouTube,44,1,5
CUST0882,SEG036,Youssef,Fatma,youssef.fatma@gmail.com,Male,Alexandria,Egypt,YouTube,51,1,3
CUST0883,SEG040,Ali,Mariam,ali.mariam@gmail.com,Male,Giza,Egypt,Facebook,35,1,1
CUST0884,SEG085,Khalid,Khalid,khalid.khalid@gmail.com,Male,Jeddah,Saudi Arabia,Instagram,39,1,1
CUST0885,SEG188,John,Woodard,john.woodard@gmail.com,Female,London,UK,YouTube,47,0,0
CUST0886,SEG178,Julie,Ward,julie.ward@gmail.com,Male,Lyon,France,Google,57,0,0
CUST0887,SEG165,Ahmed,Mariam,ahmed.mariam@gmail.com,Male,Irbid,Jordan,YouTube,26,1,2
CUST0888,SEG173,Ali,Salma,ali.salma@gmail.com,Female,Giza,Egypt,Instagram,40,0,0
CUST0889,SEG125,James,Maynard,james.maynard@gmail.com,Female,Lyon,France,Google,46,1,3
CUST0890,SEG170,Chad,Green,chad.green@gmail.com,Male,Paris,France,Instagram,43,1,5
CUST0891,SEG109,Scott,Wilcox,scott.wilcox@gmail.com,Male,Paris,France,YouTube,47,1,1
CUST0892,SEG163,Mariam,Layla,mariam.layla@gmail.com,Female,Giza,Egypt,YouTube,25,1,2
CUST0893,SEG088,Salma,Fatma,salma.fatma@gmail.com,Male,Irbid,Jordan,YouTube,35,1,3
CUST0894,SEG174,Nour,Omar,nour.omar@gmail.com,Male,Abu Dhabi,UAE,Facebook,55,1,5
CUST0895,SEG043,Nour,Omar,nour.omar@gmail.com,Female,Sharjah,UAE,YouTube,19,1,2
CUST0896,SEG058,Steven,Adams,steven.adams@gmail.com,Male,Los Angeles,USA,Facebook,25,1,3
CUST0897,SEG098,Khalid,Youssef,khalid.youssef@gmail.com,Female,Giza,Egypt,Instagram,28,1,4
CUST0898,SEG128,Nicole,Campbell,nicole.campbell@gmail.com,Female,Los Angeles,USA,Facebook,20,1,1
CUST0899,SEG132,Elizabeth,Snyder,elizabeth.snyder@gmail.com,Female,New York,USA,Facebook,25,0,0
CUST0900,SEG089,Layla,Salma,layla.salma@gmail.com,Female,Irbid,Jordan,Google,37,1,2
CUST0901,SEG137,Omar,Nour,omar.nour@gmail.com,Male,Alexandria,Egypt,Instagram,50,1,5
CUST0902,SEG024,Salma,Salma,salma.salma@gmail.com,Female,Abu Dhabi,UAE,Google,20,1,3
CUST0903,SEG098,Kathryn,Cunningham,kathryn.cunningham@gmail.com,Female,Birmingham,UK,Google,60,0,0
CUST0904,SEG177,Mary,Sanchez,mary.sanchez@gmail.com,Female,Paris,France,Instagram,46,1,2
CUST0905,SEG181,Youssef,Layla,youssef.layla@gmail.com,Male,Alexandria,Egypt,Google,22,1,3
CUST0906,SEG107,Scott,Bentley,scott.bentley@gmail.com,Female,Chicago,USA,Facebook,31,1,5
CUST0907,SEG055,Ali,Fatma,ali.fatma@gmail.com,Female,Giza,Egypt,Facebook,33,0,0
CUST0908,SEG178,Teresa,Stevenson,teresa.stevenson@gmail.com,Female,Munich,Germany,Instagram,45,1,5
CUST0909,SEG163,Omar,Nour,omar.nour@gmail.com,Female,Marrakech,Morocco,YouTube,42,1,2
CUST0910,SEG108,Omar,Layla,omar.layla@gmail.com,Male,Cairo,Egypt,Instagram,29,1,5
CUST0911,SEG144,Michael,Richard,michael.richard@gmail.com,Male,Chicago,USA,Google,54,1,1
CUST0912,SEG200,Ali,Nour,ali.nour@gmail.com,Female,Alexandria,Egypt,Google,33,0,0
CUST0913,SEG006,Youssef,Ali,youssef.ali@gmail.com,Female,Dammam,Saudi Arabia,YouTube,52,1,5
CUST0914,SEG003,Mariam,Ali,mariam.ali@gmail.com,Female,Dammam,Saudi Arabia,YouTube,35,0,0
CUST0915,SEG104,Nour,Ahmed,nour.ahmed@gmail.com,Male,Dammam,Saudi Arabia,Facebook,28,0,0
CUST0916,SEG177,Youssef,Salma,youssef.salma@gmail.com,Female,Dubai,UAE,Facebook,46,1,2
CUST0917,SEG155,Kimberly,Vasquez,kimberly.vasquez@gmail.com,Female,Marseille,France,Google,34,1,1
CUST0918,SEG044,Angela,Hood,angela.hood@gmail.com,Female,Chicago,USA,Google,47,1,3
CUST0919,SEG195,Salma,Salma,salma.salma@gmail.com,Male,Dammam,Saudi Arabia,Google,48,1,3
CUST0920,SEG152,Fatma,Ahmed,fatma.ahmed@gmail.com,Male,Marrakech,Morocco,YouTube,23,1,2
CUST0921,SEG171,Ahmed,Youssef,ahmed.youssef@gmail.com,Female,Dammam,Saudi Arabia,YouTube,34,0,0
CUST0922,SEG173,Victoria,Thompson,victoria.thompson@gmail.com,Male,Los Angeles,USA,Facebook,25,1,4
CUST0923,SEG024,Michael,Johnson,michael.johnson@gmail.com,Male,Birmingham,UK,Facebook,47,1,4
CUST0924,SEG170,Joseph,Martin,joseph.martin@gmail.com,Male,Marseille,France,Facebook,36,0,0
CUST0925,SEG172,Wendy,Schmidt,wendy.schmidt@gmail.com,Female,Chicago,USA,Google,60,0,0
CUST0926,SEG132,Youssef,Ali,youssef.ali@gmail.com,Female,Dubai,UAE,Google,51,1,2
CUST0927,SEG005,Leah,Stewart,leah.stewart@gmail.com,Female,Munich,Germany,YouTube,24,1,4
CUST0928,SEG084,Nour,Omar,nour.omar@gmail.com,Female,Amman,Jordan,Google,60,0,0
CUST0929,SEG168,Omar,Fatma,omar.fatma@gmail.com,Male,Sharjah,UAE,Facebook,50,0,0
CUST0930,SEG005,Mariam,Salma,mariam.salma@gmail.com,Female,Abu Dhabi,UAE,Instagram,18,1,4
CUST0931,SEG082,Fatma,Nour,fatma.nour@gmail.com,Female,Giza,Egypt,Facebook,43,1,3
CUST0932,SEG065,Zachary,Wallace,zachary.wallace@gmail.com,Male,Berlin,Germany,YouTube,46,1,3
CUST0933,SEG107,Laura,Bishop,laura.bishop@gmail.com,Male,Marseille,France,YouTube,59,1,5
CUST0934,SEG065,Fatma,Nour,fatma.nour@gmail.com,Male,Sharjah,UAE,Google,54,0,0
CUST0935,SEG059,Youssef,Ali,youssef.ali@gmail.com,Female,Marrakech,Morocco,YouTube,20,0,0
CUST0936,SEG130,Youssef,Salma,youssef.salma@gmail.com,Male,Rabat,Morocco,Facebook,60,1,3
CUST0937,SEG125,Mariah,Weber,mariah.weber@gmail.com,Female,Frankfurt,Germany,Instagram,33,0,0
CUST0938,SEG023,Brian,Clark,brian.clark@gmail.com,Female,Chicago,USA,Facebook,60,0,0
CUST0939,SEG045,Dylan,Miller,dylan.miller@gmail.com,Male,Chicago,USA,Google,46,1,1
CUST0940,SEG121,John,Beck,john.beck@gmail.com,Female,Paris,France,Facebook,41,1,4
CUST0941,SEG115,Nour,Ahmed,nour.ahmed@gmail.com,Male,Abu Dhabi,UAE,YouTube,43,1,4
CUST0942,SEG158,John,Harris,john.harris@gmail.com,Female,Birmingham,UK,Google,26,1,3
CUST0943,SEG107,Omar,Mariam,omar.mariam@gmail.com,Female,Rabat,Morocco,YouTube,23,1,3
CUST0944,SEG152,Todd,Rocha,todd.rocha@gmail.com,Male,Paris,France,Facebook,53,1,2
CUST0945,SEG047,Mariam,Layla,mariam.layla@gmail.com,Male,Abu Dhabi,UAE,YouTube,40,0,0
CUST0946,SEG049,Ahmed,Ali,ahmed.ali@gmail.com,Female,Dubai,UAE,Instagram,58,0,0
CUST0947,SEG199,Ahmed,Omar,ahmed.omar@gmail.com,Female,Cairo,Egypt,YouTube,34,1,1
CUST0948,SEG101,Catherine,Savage,catherine.savage@gmail.com,Male,Berlin,Germany,Facebook,52,1,4
CUST0949,SEG100,Chad,Bailey,chad.bailey@gmail.com,Male,New York,USA,YouTube,39,1,4
CUST0950,SEG065,Michael,Cherry,michael.cherry@gmail.com,Male,Los Angeles,USA,Google,46,1,4
CUST0951,SEG100,Khalid,Ali,khalid.ali@gmail.com,Female,Casablanca,Morocco,Facebook,30,1,5
CUST0952,SEG150,Taylor,Bishop,taylor.bishop@gmail.com,Female,Munich,Germany,Instagram,19,0,0
CUST0953,SEG071,Salma,Mariam,salma.mariam@gmail.com,Male,Jeddah,Saudi Arabia,Instagram,40,0,0
CUST0954,SEG145,Ahmed,Salma,ahmed.salma@gmail.com,Female,Casablanca,Morocco,Instagram,34,1,1
CUST0955,SEG115,Travis,Khan,travis.khan@gmail.com,Female,Marseille,France,Google,58,0,0
CUST0956,SEG031,Ahmed,Nour,ahmed.nour@gmail.com,Female,Abu Dhabi,UAE,Instagram,48,1,2
CUST0957,SEG175,Ahmed,Fatma,ahmed.fatma@gmail.com,Female,Marrakech,Morocco,Google,45,0,0
CUST0958,SEG100,Ashley,Henson,ashley.henson@gmail.com,Male,Berlin,Germany,Instagram,21,0,0
CUST0959,SEG109,Ahmed,Fatma,ahmed.fatma@gmail.com,Female,Alexandria,Egypt,YouTube,57,0,0
CUST0960,,Ahmed,Nour,ahmed.nour@gmail.com,Male,Sharjah,UAE,Facebook,51,1,5
CUST0961,SEG115,Fatma,Youssef,fatma.youssef@gmail.com,Male,Abu Dhabi,UAE,YouTube,25,1,2
CUST0962,SEG045,Ali,Ali,ali.ali@gmail.com,Female,Dammam,Saudi Arabia,Google,24,0,0
CUST0963,SEG151,Omar,Layla,omar.layla@gmail.com,Male,Marrakech,Morocco,Instagram,56,0,0
CUST0964,SEG194,Salma,Ahmed,salma.ahmed@gmail.com,Male,Riyadh,Saudi Arabia,YouTube,25,0,0
CUST0965,SEG163,David,Wise,david.wise@gmail.com,Male,London,UK,Google,19,0,0
CUST0966,SEG101,Amy,Ramsey,amy.ramsey@gmail.com,Female,Lyon,France,Google,36,1,5
CUST0967,SEG016,Omar,Ahmed,omar.ahmed@gmail.com,Male,Sharjah,UAE,Google,20,1,1
CUST0968,SEG044,Fatma,Ali,fatma.ali@gmail.com,Male,Amman,Jordan,Facebook,48,1,3
CUST0969,SEG109,Nour,Salma,nour.salma@gmail.com,Female,Riyadh,Saudi Arabia,Facebook,31,0,0
CUST0970,SEG004,Ali,Ali,ali.ali@gmail.com,Female,Sharjah,UAE,Google,36,0,0
CUST0971,SEG003,Allison,Wiggins,allison.wiggins@gmail.com,Female,Marseille,France,Facebook,31,1,1
CUST0972,SEG042,Nour,Khalid,nour.khalid@gmail.com,Female,Casablanca,Morocco,YouTube,43,1,2
CUST0973,SEG181,Fatma,Ali,fatma.ali@gmail.com,Male,Abu Dhabi,UAE,Instagram,23,1,4
CUST0974,SEG198,Ali,Salma,ali.salma@gmail.com,Female,Abu Dhabi,UAE,Google,52,0,0
CUST0975,SEG076,Ahmed,Nour,ahmed.nour@gmail.com,Female,Zarqa,Jordan,Google,36,1,3
CUST0976,SEG095,Ali,Mariam,ali.mariam@gmail.com,Female,Dubai,UAE,Google,37,1,2
CUST0977,SEG081,Melissa,Nelson,melissa.nelson@gmail.com,Male,Paris,France,Facebook,28,0,0
CUST0978,SEG080,John,Harvey,john.harvey@gmail.com,Male,Frankfurt,Germany,Google,44,1,2
CUST0979,SEG038,Omar,Omar,omar.omar@gmail.com,Female,Jeddah,Saudi Arabia,YouTube,42,0,0
CUST0980,SEG018,Youssef,Khalid,youssef.khalid@gmail.com,Male,Abu Dhabi,UAE,YouTube,39,0,0
CUST0981,SEG106,Robert,Dalton,robert.dalton@gmail.com,Female,Chicago,USA,YouTube,56,0,0
CUST0982,SEG035,Fatma,Mariam,fatma.mariam@gmail.com,Male,Irbid,Jordan,YouTube,44,1,3
CUST0983,SEG192,Ahmed,Fatma,ahmed.fatma@gmail.com,Male,Zarqa,Jordan,Instagram,52,0,0
CUST0984,SEG112,Heather,Torres,heather.torres@gmail.com,Female,Los Angeles,USA,Instagram,44,1,1
CUST0985,SEG026,Courtney,Trevino,courtney.trevino@gmail.com,Female,Frankfurt,Germany,Instagram,34,0,0
CUST0986,SEG107,Youssef,Omar,youssef.omar@gmail.com,Male,Alexandria,Egypt,YouTube,19,1,4
CUST0987,SEG092,Corey,Jimenez,corey.jimenez@gmail.com,Male,Marseille,France,Instagram,48,1,2
CUST0988,SEG073,William,Woods,william.woods@gmail.com,Female,Marseille,France,Facebook,34,1,4
CUST0989,SEG074,Salma,Youssef,salma.youssef@gmail.com,Male,Marrakech,Morocco,Google,36,1,5
CUST0990,SEG107,Omar,Salma,omar.salma@gmail.com,Female,Zarqa,Jordan,Instagram,22,1,1
CUST0991,SEG078,Philip,Sanchez,philip.sanchez@gmail.com,Female,Munich,Germany,YouTube,59,1,3
CUST0992,SEG121,Brandy,Harrison,brandy.harrison@gmail.com,Male,Munich,Germany,Google,47,1,3
CUST0993,SEG117,Matthew,Murray,matthew.murray@gmail.com,Female,Birmingham,UK,Facebook,42,1,5
CUST0994,SEG185,Mark,Smith,mark.smith@gmail.com,Female,Birmingham,UK,Facebook,48,1,4
CUST0995,SEG002,Robert,King,robert.king@gmail.com,Male,London,UK,YouTube,23,1,3
CUST0996,SEG130,Ahmed,Ali,ahmed.ali@gmail.com,Male,Alexandria,Egypt,Google,28,1,5
CUST0997,SEG181,Mark,Page,mark.page@gmail.com,Female,Berlin,Germany,Google,54,1,4
CUST0998,SEG105,Mariam,Mariam,mariam.mariam@gmail.com,Male,Abu Dhabi,UAE,Instagram,27,1,4
CUST0999,SEG101,Nour,Khalid,nour.khalid@gmail.com,Male,Sharjah,UAE,Instagram,48,1,2
CUST1000,SEG180,Steven,Roth,steven.roth@gmail.com,Male,Munich,Germany,YouTube,36,0,0
CUST1001,SEG195,Gregory,Riley,gregory.riley@gmail.com,Male,Birmingham,UK,Instagram,59,1,4
CUST1002,SEG111,Ali,Omar,ali.omar@gmail.com,Male,Giza,Egypt,Instagram,59,1,5
CUST1003,SEG178,Ali,Ali,ali.ali@gmail.com,Female,Marrakech,Morocco,YouTube,41,1,5
CUST1004,SEG043,Christopher,Kelly,christopher.kelly@gmail.com,Male,New York,USA,Google,25,1,1
CUST1005,SEG041,Priscilla,Rowe,priscilla.rowe@gmail.com,Female,Manchester,UK,Instagram,22,0,0
CUST1006,SEG044,Khalid,Fatma,khalid.fatma@gmail.com,Male,Irbid,Jordan,Facebook,36,0,0
CUST1007,SEG118,Richard,Cisneros,richard.cisneros@gmail.com,Male,Paris,France,Instagram,49,1,1
CUST1008,SEG132,Mariam,Salma,mariam.salma@gmail.com,Male,Marrakech,Morocco,Instagram,39,0,0
CUST1009,SEG196,Michael,Chen,michael.chen@gmail.com,Female,Chicago,USA,YouTube,39,1,1
CUST1010,SEG104,Khalid,Khalid,khalid.khalid@gmail.com,Female,Rabat,Morocco,YouTube,24,0,0
CUST1011,SEG039,Molly,Green,molly.green@gmail.com,Male,Munich,Germany,YouTube,18,1,1
CUST1012,SEG142,Nour,Ali,nour.ali@gmail.com,Female,Alexandria,Egypt,YouTube,39,1,2
CUST1013,SEG047,Khalid,Fatma,khalid.fatma@gmail.com,Male,Zarqa,Jordan,Facebook,46,1,4
CUST1014,SEG156,Tammy,Hines,tammy.hines@gmail.com,Male,New York,USA,Facebook,25,1,4
CUST1015,SEG036,Khalid,Mariam,khalid.mariam@gmail.com,Male,Sharjah,UAE,YouTube,57,0,0
CUST1016,SEG009,Julia,Williams,julia.williams@gmail.com,Male,London,UK,Google,41,1,2
CUST1017,SEG070,Nour,Layla,nour.layla@gmail.com,Male,Abu Dhabi,UAE,Google,49,0,0
CUST1018,SEG151,Candace,Reed,candace.reed@gmail.com,Female,Frankfurt,Germany,YouTube,40,0,0
CUST1019,SEG049,Elizabeth,Becker,elizabeth.becker@gmail.com,Male,Berlin,Germany,YouTube,49,1,3
CUST1020,SEG125,Omar,Layla,omar.layla@gmail.com,Male,Irbid,Jordan,Google,22,1,1
CUST1021,SEG126,Russell,Perry,russell.perry@gmail.com,Female,Lyon,France,YouTube,30,1,1
CUST1022,SEG188,Ahmed,Ahmed,ahmed.ahmed@gmail.com,Male,Irbid,Jordan,Google,18,1,5
CUST1023,SEG175,Ali,Ahmed,ali.ahmed@gmail.com,Male,Irbid,Jordan,Facebook,44,1,2
CUST1024,SEG080,Lisa,Arroyo,lisa.arroyo@gmail.com,Male,Paris,France,Facebook,46,0,0
CUST1025,SEG147,Mariam,Fatma,mariam.fatma@gmail.com,Male,Cairo,Egypt,Instagram,54,1,4
CUST1026,SEG105,Mary,Shannon,mary.shannon@gmail.com,Female,Frankfurt,Germany,Google,29,0,0
CUST1027,SEG081,Ali,Nour,ali.nour@gmail.com,Male,Cairo,Egypt,Facebook,20,1,1
CUST1028,SEG042,Salma,Nour,salma.nour@gmail.com,Female,Dammam,Saudi Arabia,Facebook,55,1,4
CUST1029,SEG160,Fatma,Ahmed,fatma.ahmed@gmail.com,Male,Marrakech,Morocco,Facebook,40,1,4
CUST1030,SEG088,Yolanda,Bailey,yolanda.bailey@gmail.com,Male,London,UK,Google,24,0,0
CUST1031,SEG071,Ahmed,Omar,ahmed.omar@gmail.com,Male,Alexandria,Egypt,Google,47,1,4
CUST1032,SEG178,Fatma,Fatma,fatma.fatma@gmail.com,Male,Zarqa,Jordan,Facebook,51,1,3
CUST1033,SEG003,Salma,Mariam,salma.mariam@gmail.com,Male,Irbid,Jordan,YouTube,29,1,1
CUST1034,SEG103,Khalid,Nour,khalid.nour@gmail.com,Female,Abu Dhabi,UAE,Instagram,33,0,0
CUST1035,SEG141,Omar,Fatma,omar.fatma@gmail.com,Male,Rabat,Morocco,YouTube,29,0,0
CUST1036,SEG067,Justin,Sutton,justin.sutton@gmail.com,Male,New York,USA,YouTube,54,1,2
CUST1037,SEG039,Ali,Omar,ali.omar@gmail.com,Female,Amman,Jordan,Google,27,1,4
CUST1038,SEG146,Ricky,Hernandez,ricky.hernandez@gmail.com,Female,Birmingham,UK,Instagram,45,1,2
CUST1039,SEG107,Kaitlyn,Wilson,kaitlyn.wilson@gmail.com,Male,Birmingham,UK,Google,44,0,0
CUST1040,SEG087,Kim,Park,kim.park@gmail.com,Female,Berlin,Germany,Google,34,1,4
CUST1041,SEG165,Mary,Bautista,mary.bautista@gmail.com,Female,Birmingham,UK,Facebook,26,1,5
CUST1042,SEG091,Khalid,Omar,khalid.omar@gmail.com,Male,Amman,Jordan,Google,23,1,3
CUST1043,SEG068,Layla,Nour,layla.nour@gmail.com,Male,Zarqa,Jordan,Instagram,46,1,2
CUST1044,SEG141,Megan,Brown,megan.brown@gmail.com,Female,Paris,France,Facebook,35,1,2
CUST1045,SEG102,Joshua,Snyder,joshua.snyder@gmail.com,Female,New York,USA,Facebook,31,1,4
CUST1046,SEG085,Mariam,Fatma,mariam.fatma@gmail.com,Male,Amman,Jordan,Google,30,1,4
CUST1047,SEG171,Sarah,Hunt,sarah.hunt@gmail.com,Male,Los Angeles,USA,Instagram,53,0,0
CUST1048,SEG076,Fatma,Salma,fatma.salma@gmail.com,Male,Marrakech,Morocco,Instagram,23,1,1
CUST1049,SEG175,Khalid,Mariam,khalid.mariam@gmail.com,Male,Casablanca,Morocco,Instagram,34,1,1
CUST1050,SEG022,Mariam,Ali,mariam.ali@gmail.com,Female,Alexandria,Egypt,Facebook,54,1,3
CUST1051,SEG124,Robert,Elliott,robert.elliott@gmail.com,Male,Los Angeles,USA,Facebook,38,0,0
CUST1052,SEG068,Jeremy,Tyler,jeremy.tyler@gmail.com,Female,Marseille,France,YouTube,26,1,1
CUST1053,SEG123,Gina,Wilson,gina.wilson@gmail.com,Male,Manchester,UK,Facebook,53,0,0
CUST1054,SEG135,Ali,Nour,ali.nour@gmail.com,Male,Casablanca,Morocco,Facebook,18,1,1
CUST1055,SEG060,Michael,Roberts,michael.roberts@gmail.com,Male,Marseille,France,Google,35,0,0
CUST1056,SEG090,Matthew,Cummings,matthew.cummings@gmail.com,Male,Birmingham,UK,Google,42,0,0
CUST1057,SEG146,Haley,Rhodes,haley.rhodes@gmail.com,Female,Manchester,UK,Instagram,35,1,4
CUST1058,SEG160,Douglas,Peters,douglas.peters@gmail.com,Male,Berlin,Germany,YouTube,31,1,3
CUST1059,SEG123,Nicole,Weaver,nicole.weaver@gmail.com,Female,Chicago,USA,Google,32,0,0
CUST1060,SEG062,James,Michael,james.michael@gmail.com,Female,Birmingham,UK,Google,35,0,0
CUST1061,SEG151,Matthew,Thomas,matthew.thomas@gmail.com,Male,Munich,Germany,Google,47,0,0
CUST1062,SEG188,Fatma,Ali,fatma.ali@gmail.com,Male,Dammam,Saudi Arabia,Google,25,1,4
CUST1063,SEG114,Youssef,Mariam,youssef.mariam@gmail.com,Female,Rabat,Morocco,YouTube,18,0,0
CUST1064,SEG198,Omar,Omar,omar.omar@gmail.com,Female,Sharjah,UAE,Facebook,31,0,0
CUST1065,SEG160,Nour,Ahmed,nour.ahmed@gmail.com,Male,Marrakech,Morocco,YouTube,54,1,5
CUST1066,SEG069,James,Edwards,james.edwards@gmail.com,Female,Paris,France,Google,18,1,5
CUST1067,SEG027,Khalid,Fatma,khalid.fatma@gmail.com,Female,Jeddah,Saudi Arabia,Facebook,55,1,1
CUST1068,SEG094,John,Flores,john.flores@gmail.com,Female,Birmingham,UK,Facebook,39,1,4
CUST1069,SEG154,Mariam,Layla,mariam.layla@gmail.com,Female,Dubai,UAE,Google,37,0,0
CUST1070,SEG082,Omar,Salma,omar.salma@gmail.com,Male,Alexandria,Egypt,Instagram,18,0,0
CUST1071,SEG120,Daniel,Rice,daniel.rice@gmail.com,Female,Chicago,USA,YouTube,48,1,2
CUST1072,SEG078,Ali,Khalid,ali.khalid@gmail.com,Male,Jeddah,Saudi Arabia,Instagram,53,1,3
CUST1073,SEG023,Anne,Jones,anne.jones@gmail.com,Female,Manchester,UK,Facebook,34,1,5
CUST1074,SEG077,Omar,Ahmed,omar.ahmed@gmail.com,Female,Irbid,Jordan,YouTube,40,0,0
CUST1075,SEG174,Alejandro,Collins,alejandro.collins@gmail.com,Male,Paris,France,Instagram,34,1,4
CUST1076,SEG187,Ali,Ahmed,ali.ahmed@gmail.com,Female,Rabat,Morocco,YouTube,35,1,5
CUST1077,SEG031,Monica,Rivera,monica.rivera@gmail.com,Female,Birmingham,UK,Google,51,1,4
CUST1078,SEG001,Jo,Taylor,jo.taylor@gmail.com,Male,Los Angeles,USA,Instagram,19,0,0
CUST1079,SEG119,Tony,Cook,tony.cook@gmail.com,Male,London,UK,Facebook,45,1,5
CUST1080,SEG092,Khalid,Youssef,khalid.youssef@gmail.com,Male,Alexandria,Egypt,Google,41,0,0
CUST1081,SEG153,Zachary,Sherman,zachary.sherman@gmail.com,Female,Berlin,Germany,Google,55,1,4
CUST1082,SEG155,Alicia,Erickson,alicia.erickson@gmail.com,Female,Birmingham,UK,YouTube,56,0,0
CUST1083,SEG116,Samuel,Bowen,samuel.bowen@gmail.com,Male,London,UK,YouTube,26,1,2
CUST1084,SEG097,Ahmed,Ahmed,ahmed.ahmed@gmail.com,Male,Riyadh,Saudi Arabia,Google,26,1,1
CUST1085,SEG048,Khalid,Omar,khalid.omar@gmail.com,Male,Cairo,Egypt,YouTube,24,0,0
CUST1086,SEG032,Mariam,Youssef,mariam.youssef@gmail.com,Female,Abu Dhabi,UAE,Instagram,43,0,0
CUST1087,SEG198,Lisa,Diaz,lisa.diaz@gmail.com,Female,Frankfurt,Germany,Facebook,46,1,3
CUST1088,SEG020,Khalid,Fatma,khalid.fatma@gmail.com,Male,Cairo,Egypt,Instagram,34,1,3
CUST1089,SEG101,Khalid,Ali,khalid.ali@gmail.com,Female,Sharjah,UAE,Facebook,56,1,5
CUST1090,SEG139,Ahmed,Fatma,ahmed.fatma@gmail.com,Female,Amman,Jordan,Facebook,27,1,1
CUST1091,SEG178,David,Robbins,david.robbins@gmail.com,Male,Marseille,France,Facebook,33,1,4
CUST1092,SEG044,Christopher,Romero,christopher.romero@gmail.com,Male,Manchester,UK,YouTube,58,1,1
CUST1093,SEG157,Omar,Youssef,omar.youssef@gmail.com,Female,Sharjah,UAE,Facebook,49,1,1
CUST1094,SEG030,Mariam,Mariam,mariam.mariam@gmail.com,Female,Jeddah,Saudi Arabia,Google,40,1,3
CUST1095,SEG110,Rose,Patterson,rose.patterson@gmail.com,Female,Los Angeles,USA,Facebook,24,1,4
CUST1096,SEG165,Fatma,Nour,fatma.nour@gmail.com,Female,Sharjah,UAE,Instagram,36,0,0
CUST1097,SEG029,Robert,Herman,robert.herman@gmail.com,Male,Munich,Germany,Facebook,32,1,5
CUST1098,SEG002,Mariam,Omar,mariam.omar@gmail.com,Female,Rabat,Morocco,Instagram,40,0,0
CUST1099,SEG083,Leah,Duran,leah.duran@gmail.com,Female,Marseille,France,Google,48,1,1
CUST1100,SEG127,Omar,Ahmed,omar.ahmed@gmail.com,Male,Rabat,Morocco,Google,45,1,3
CUST1101,SEG078,Kelly,Evans,kelly.evans@gmail.com,Female,Berlin,Germany,Facebook,46,1,4
CUST1102,SEG025,Ali,Youssef,ali.youssef@gmail.com,Male,Cairo,Egypt,Google,47,1,5
CUST1103,SEG046,Fatma,Ali,fatma.ali@gmail.com,Male,Jeddah,Saudi Arabia,YouTube,54,1,1
CUST1104,SEG157,Salma,Mariam,salma.mariam@gmail.com,Male,Rabat,Morocco,Facebook,41,1,5
CUST1105,SEG097,Ali,Fatma,ali.fatma@gmail.com,Female,Dammam,Saudi Arabia,Facebook,48,1,4
CUST1106,SEG021,Fatma,Ahmed,fatma.ahmed@gmail.com,Female,Casablanca,Morocco,Google,52,1,1
CUST1107,SEG086,Fatma,Youssef,fatma.youssef@gmail.com,Female,Casablanca,Morocco,YouTube,54,1,1
CUST1108,SEG020,Kelsey,Fox,kelsey.fox@gmail.com,Female,New York,USA,Instagram,27,1,1
